id,adv_prob,Personality
15543,0.44333333333333336,Extrovert
15544,0.018333333333333333,Extrovert
15545,0.30784523809523806,Extrovert
15546,0.2568095238095237,Extrovert
15547,0.13,Extrovert
15548,0.12,Introvert
15549,0.4003809523809524,Extrovert
15550,0.15,Extrovert
15551,0.109,Extrovert
15552,0.07,Introvert
15553,0.050023809523809526,Extrovert
15554,0.13,Introvert
15555,0.4568333333333333,Extrovert
15556,0.028333333333333332,Extrovert
15557,0.18,Introvert
15558,0.045,Extrovert
15559,0.06166666666666667,Extrovert
15560,0.01,Extrovert
15561,0.040702380952380955,Extrovert
15562,0.0395,Extrovert
15563,0.04666666666666666,Extrovert
15564,0.07,Introvert
15565,0.3306190476190476,Extrovert
15566,0.06,Introvert
15567,0.0,Extrovert
15568,0.18,Extrovert
15569,0.07,Extrovert
15570,0.0,Introvert
15571,0.04,Extrovert
15572,0.114,Extrovert
15573,0.035,Extrovert
15574,0.06,Extrovert
15575,0.06,Introvert
15576,0.0,Extrovert
15577,0.09,Introvert
15578,0.032,Extrovert
15579,0.29366666666666663,Extrovert
15580,0.0375,Extrovert
15581,0.12333333333333334,Extrovert
15582,0.43883333333333335,Extrovert
15583,0.26051190476190467,Extrovert
15584,0.018333333333333333,Extrovert
15585,0.011666666666666665,Extrovert
15586,0.057249999999999995,Extrovert
15587,0.16097619047619044,Extrovert
15588,0.07,Introvert
15589,0.13949999999999999,Introvert
15590,0.07,Introvert
15591,0.0075,Extrovert
15592,0.15,Extrovert
15593,0.06766666666666665,Extrovert
15594,0.11899999999999998,Extrovert
15595,0.09,Introvert
15596,0.005,Extrovert
15597,0.04,Introvert
15598,0.24,Introvert
15599,0.085,Extrovert
15600,0.4693333333333335,Extrovert
15601,0.003333333333333333,Extrovert
15602,0.2966507936507935,Extrovert
15603,0.11333333333333333,Extrovert
15604,0.03833333333333334,Extrovert
15605,0.12,Introvert
15606,0.11,Introvert
15607,0.31,Extrovert
15608,0.256,Extrovert
15609,0.015,Introvert
15610,0.716892857142857,Extrovert
15611,0.04988095238095238,Extrovert
15612,0.43766666666666665,Extrovert
15613,0.24935714285714283,Extrovert
15614,0.14,Extrovert
15615,0.07400000000000001,Extrovert
15616,0.06,Introvert
15617,0.055,Extrovert
15618,0.4831666666666667,Extrovert
15619,0.02,Extrovert
15620,0.16,Introvert
15621,0.0,Extrovert
15622,0.47983333333333333,Extrovert
15623,0.11,Introvert
15624,0.10472222222222222,Extrovert
15625,0.003333333333333333,Extrovert
15626,0.10983333333333334,Extrovert
15627,0.08,Extrovert
15628,0.18083333333333332,Extrovert
15629,0.4475476190476191,Extrovert
15630,0.06,Introvert
15631,0.1021111111111111,Extrovert
15632,0.4817777777777777,Extrovert
15633,0.1,Introvert
15634,0.0,Extrovert
15635,0.055999999999999994,Extrovert
15636,0.0,Extrovert
15637,0.23,Extrovert
15638,0.0225,Extrovert
15639,0.06,Extrovert
15640,0.3768809523809524,Extrovert
15641,0.08541666666666668,Extrovert
15642,0.09,Extrovert
15643,0.11,Introvert
15644,0.0,Extrovert
15645,0.01,Introvert
15646,0.16333333333333336,Extrovert
15647,0.09549999999999999,Extrovert
15648,0.05,Extrovert
15649,0.01,Extrovert
15650,0.03,Extrovert
15651,0.07,Introvert
15652,0.09116666666666667,Extrovert
15653,0.09500000000000001,Extrovert
15654,0.12,Introvert
15655,0.0825,Extrovert
15656,0.0,Extrovert
15657,0.15,Introvert
15658,0.01,Extrovert
15659,0.08916666666666667,Extrovert
15660,0.06,Introvert
15661,0.065,Extrovert
15662,0.003333333333333333,Extrovert
15663,0.05,Introvert
15664,0.13,Extrovert
15665,0.02,Extrovert
15666,0.2771309523809523,Extrovert
15667,0.05,Extrovert
15668,0.4858333333333333,Extrovert
15669,0.1,Extrovert
15670,0.0,Extrovert
15671,0.5474999999999999,Extrovert
15672,0.025,Extrovert
15673,0.15,Extrovert
15674,0.12,Extrovert
15675,0.08,Introvert
15676,0.05,Introvert
15677,0.0,Extrovert
15678,0.045,Introvert
15679,0.0,Extrovert
15680,0.3630595238095237,Extrovert
15681,0.04810622710622711,Extrovert
15682,0.06,Introvert
15683,0.20047619047619045,Introvert
15684,0.03,Introvert
15685,0.12,Introvert
15686,0.013333333333333332,Extrovert
15687,0.05,Introvert
15688,0.09,Introvert
15689,0.03266666666666666,Extrovert
15690,0.12,Introvert
15691,0.0,Extrovert
15692,0.1519047619047619,Extrovert
15693,0.019999999999999997,Extrovert
15694,0.14,Extrovert
15695,0.04,Extrovert
15696,0.15,Introvert
15697,0.012,Extrovert
15698,0.03726190476190476,Extrovert
15699,0.05,Extrovert
15700,0.0,Extrovert
15701,0.01,Introvert
15702,0.12,Introvert
15703,0.40116666666666667,Introvert
15704,0.2,Extrovert
15705,0.11,Introvert
15706,0.16,Extrovert
15707,0.06,Introvert
15708,0.01,Extrovert
15709,0.05,Extrovert
15710,0.04,Introvert
15711,0.06,Extrovert
15712,0.01,Extrovert
15713,0.02,Introvert
15714,0.09,Introvert
15715,0.01,Introvert
15716,0.029166666666666664,Extrovert
15717,0.026666666666666665,Extrovert
15718,0.07,Extrovert
15719,0.2519523809523809,Extrovert
15720,0.09333333333333334,Extrovert
15721,0.11433333333333334,Extrovert
15722,0.09,Introvert
15723,0.05,Extrovert
15724,0.5109523809523808,Extrovert
15725,0.05,Extrovert
15726,0.034,Extrovert
15727,0.01,Extrovert
15728,0.06,Introvert
15729,0.010060606060606058,Extrovert
15730,0.486,Extrovert
15731,0.0,Extrovert
15732,0.0,Extrovert
15733,0.1,Introvert
15734,0.015,Extrovert
15735,0.07,Extrovert
15736,0.0,Extrovert
15737,0.24935714285714283,Extrovert
15738,0.04,Introvert
15739,0.5201666666666666,Extrovert
15740,0.2016630591630591,Extrovert
15741,0.46583333333333327,Extrovert
15742,0.07,Introvert
15743,0.25,Introvert
15744,0.38483946608946623,Extrovert
15745,0.05,Introvert
15746,0.09,Extrovert
15747,0.24,Extrovert
15748,0.03,Introvert
15749,0.11,Extrovert
15750,0.01,Extrovert
15751,0.03,Extrovert
15752,0.0575,Extrovert
15753,0.02,Extrovert
15754,0.1945,Extrovert
15755,0.04666666666666667,Extrovert
15756,0.06059523809523809,Extrovert
15757,0.15,Introvert
15758,0.37933333333333347,Extrovert
15759,0.13,Extrovert
15760,0.0,Extrovert
15761,0.1075,Extrovert
15762,0.04666666666666667,Extrovert
15763,0.01,Extrovert
15764,0.11,Introvert
15765,0.5113333333333333,Extrovert
15766,0.21083333333333334,Extrovert
15767,0.12398809523809526,Extrovert
15768,0.06,Extrovert
15769,0.15,Introvert
15770,0.13,Introvert
15771,0.4158333333333333,Extrovert
15772,0.14,Extrovert
15773,0.005,Extrovert
15774,0.1425,Extrovert
15775,0.044000000000000004,Extrovert
15776,0.09,Extrovert
15777,0.0,Extrovert
15778,0.06,Extrovert
15779,0.005,Extrovert
15780,0.08833333333333333,Extrovert
15781,0.05733333333333333,Extrovert
15782,0.34769047619047627,Extrovert
15783,0.01,Extrovert
15784,0.1125,Extrovert
15785,0.10047619047619046,Extrovert
15786,0.27,Introvert
15787,0.0785,Extrovert
15788,0.01,Introvert
15789,0.23,Extrovert
15790,0.0,Extrovert
15791,0.0,Extrovert
15792,0.07,Introvert
15793,0.05083333333333333,Extrovert
15794,0.1,Introvert
15795,0.174,Extrovert
15796,0.17,Extrovert
15797,0.04666666666666666,Extrovert
15798,0.12,Introvert
15799,0.015,Extrovert
15800,0.12,Extrovert
15801,0.02,Extrovert
15802,0.04321428571428571,Extrovert
15803,0.17,Introvert
15804,0.066,Extrovert
15805,0.17,Extrovert
15806,0.06,Extrovert
15807,0.28266666666666657,Extrovert
15808,0.06,Introvert
15809,0.15,Introvert
15810,0.03,Introvert
15811,0.095,Extrovert
15812,0.4954999999999999,Extrovert
15813,0.08,Introvert
15814,0.16,Introvert
15815,0.146,Extrovert
15816,0.11,Introvert
15817,0.24,Extrovert
15818,0.05166666666666666,Extrovert
15819,0.3,Extrovert
15820,0.115,Extrovert
15821,0.04,Extrovert
15822,0.01,Extrovert
15823,0.04,Extrovert
15824,0.2823095238095238,Extrovert
15825,0.013333333333333332,Extrovert
15826,0.544,Extrovert
15827,0.16,Introvert
15828,0.11,Introvert
15829,0.1,Introvert
15830,0.029166666666666664,Extrovert
15831,0.06,Introvert
15832,0.01,Extrovert
15833,0.03,Extrovert
15834,0.18,Extrovert
15835,0.09916666666666668,Extrovert
15836,0.07,Introvert
15837,0.08766666666666667,Extrovert
15838,0.07,Extrovert
15839,0.07458333333333333,Extrovert
15840,0.006666666666666666,Extrovert
15841,0.2975436507936507,Extrovert
15842,0.06766666666666667,Extrovert
15843,0.2990119047619048,Extrovert
15844,0.5048333333333335,Extrovert
15845,0.3203809523809523,Extrovert
15846,0.03809523809523809,Extrovert
15847,0.14,Introvert
15848,0.16,Introvert
15849,0.25,Introvert
15850,0.03666666666666667,Extrovert
15851,0.14983333333333332,Extrovert
15852,0.006666666666666666,Extrovert
15853,0.01,Extrovert
15854,0.03,Extrovert
15855,0.05,Introvert
15856,0.1,Introvert
15857,0.02,Extrovert
15858,0.0285,Extrovert
15859,0.46983333333333344,Extrovert
15860,0.08,Extrovert
15861,0.04166666666666666,Extrovert
15862,0.147,Extrovert
15863,0.01,Extrovert
15864,0.08,Extrovert
15865,0.16,Extrovert
15866,0.011666666666666665,Extrovert
15867,0.0,Extrovert
15868,0.03333333333333333,Introvert
15869,0.016666666666666666,Extrovert
15870,0.056666666666666664,Extrovert
15871,0.003333333333333333,Extrovert
15872,0.02571428571428571,Extrovert
15873,0.07116666666666666,Extrovert
15874,0.2708928571428571,Extrovert
15875,0.07016666666666667,Extrovert
15876,0.08333333333333331,Extrovert
15877,0.6324761904761903,Extrovert
15878,0.03,Introvert
15879,0.651690476190476,Extrovert
15880,0.17666666666666667,Extrovert
15881,0.0014285714285714286,Extrovert
15882,0.05,Introvert
15883,0.08,Introvert
15884,0.2,Extrovert
15885,0.11599999999999999,Extrovert
15886,0.3404126984126982,Extrovert
15887,0.034,Extrovert
15888,0.05,Introvert
15889,0.03,Extrovert
15890,0.7404999999999998,Extrovert
15891,0.005,Extrovert
15892,0.03,Introvert
15893,0.14,Extrovert
15894,0.04333333333333333,Extrovert
15895,0.10428571428571429,Extrovert
15896,0.04,Introvert
15897,0.0,Extrovert
15898,0.01,Introvert
15899,0.039999999999999994,Extrovert
15900,0.1991666666666667,Extrovert
15901,0.165,Extrovert
15902,0.4380000000000001,Extrovert
15903,0.0425,Extrovert
15904,0.030833333333333334,Extrovert
15905,0.6834126984126984,Extrovert
15906,0.0375,Extrovert
15907,0.0,Extrovert
15908,0.16,Extrovert
15909,0.41428571428571415,Extrovert
15910,0.5258333333333333,Extrovert
15911,0.02083333333333333,Extrovert
15912,0.02,Extrovert
15913,0.061000000000000006,Extrovert
15914,0.03880952380952381,Extrovert
15915,0.4738333333333334,Extrovert
15916,0.01,Extrovert
15917,0.6828095238095239,Extrovert
15918,0.06,Introvert
15919,0.08166666666666668,Extrovert
15920,0.017333333333333333,Extrovert
15921,0.28652380952380946,Extrovert
15922,0.005,Extrovert
15923,0.29,Extrovert
15924,0.0675,Extrovert
15925,0.1,Introvert
15926,0.157,Extrovert
15927,0.02,Introvert
15928,0.20186904761904753,Extrovert
15929,0.5291190476190476,Extrovert
15930,0.06,Extrovert
15931,0.12483333333333334,Extrovert
15932,0.017333333333333333,Extrovert
15933,0.04066666666666666,Extrovert
15934,0.3528809523809523,Extrovert
15935,0.02,Introvert
15936,0.055,Extrovert
15937,0.025833333333333333,Extrovert
15938,0.13,Extrovert
15939,0.01,Extrovert
15940,0.0,Introvert
15941,0.05,Introvert
15942,0.4948333333333334,Extrovert
15943,0.11,Introvert
15944,0.12833333333333333,Extrovert
15945,0.19,Introvert
15946,0.06,Extrovert
15947,0.13,Introvert
15948,0.03,Extrovert
15949,0.35580952380952374,Extrovert
15950,0.136,Extrovert
15951,0.23620238095238086,Extrovert
15952,0.26961904761904754,Extrovert
15953,0.13333333333333333,Extrovert
15954,0.015,Extrovert
15955,0.036000000000000004,Extrovert
15956,0.0,Extrovert
15957,0.10333333333333333,Extrovert
15958,0.063,Extrovert
15959,0.11666666666666665,Extrovert
15960,0.04,Introvert
15961,0.0,Introvert
15962,0.33421428571428563,Extrovert
15963,0.04,Introvert
15964,0.13,Extrovert
15965,0.14,Introvert
15966,0.03833333333333334,Extrovert
15967,0.16050000000000003,Extrovert
15968,0.07,Introvert
15969,0.03333333333333333,Extrovert
15970,0.2664772727272727,Extrovert
15971,0.0275,Extrovert
15972,0.22433730158730164,Introvert
15973,0.09583333333333333,Extrovert
15974,0.017777777777777778,Extrovert
15975,0.08,Introvert
15976,0.057999999999999996,Extrovert
15977,0.02,Extrovert
15978,0.10583333333333332,Extrovert
15979,0.2509007936507935,Extrovert
15980,0.02164285714285714,Extrovert
15981,0.7011428571428573,Extrovert
15982,0.09,Introvert
15983,0.06,Introvert
15984,0.09744444444444446,Extrovert
15985,0.0,Extrovert
15986,0.025666666666666664,Extrovert
15987,0.04,Introvert
15988,0.2,Introvert
15989,0.4346666666666667,Introvert
15990,0.10333333333333332,Extrovert
15991,0.033666666666666664,Extrovert
15992,0.11666666666666668,Introvert
15993,0.19502777777777772,Extrovert
15994,0.0,Introvert
15995,0.0075,Extrovert
15996,0.07,Introvert
15997,0.2383333333333333,Extrovert
15998,0.022000000000000002,Extrovert
15999,0.057833333333333334,Extrovert
16000,0.4472142857142857,Extrovert
16001,0.134,Extrovert
16002,0.17,Extrovert
16003,0.02,Extrovert
16004,0.1055238095238095,Extrovert
16005,0.11,Extrovert
16006,0.48800000000000004,Extrovert
16007,0.04,Extrovert
16008,0.0225,Extrovert
16009,0.25,Introvert
16010,0.05,Introvert
16011,0.15,Introvert
16012,0.03,Introvert
16013,0.06,Introvert
16014,0.18,Introvert
16015,0.07,Extrovert
16016,0.5355000000000001,Extrovert
16017,0.09,Extrovert
16018,0.11,Introvert
16019,0.008333333333333333,Extrovert
16020,0.1,Introvert
16021,0.13,Introvert
16022,0.4975,Extrovert
16023,0.13,Extrovert
16024,0.0775,Extrovert
16025,0.09,Extrovert
16026,0.18,Introvert
16027,0.19792460317460311,Extrovert
16028,0.10116666666666667,Extrovert
16029,0.01,Extrovert
16030,0.01,Extrovert
16031,0.03,Extrovert
16032,0.02,Extrovert
16033,0.08899999999999998,Extrovert
16034,0.34723809523809523,Extrovert
16035,0.46000000000000013,Extrovert
16036,0.02,Extrovert
16037,0.0,Extrovert
16038,0.09,Introvert
16039,0.02,Extrovert
16040,0.0,Extrovert
16041,0.03805555555555555,Extrovert
16042,0.005,Extrovert
16043,0.17,Introvert
16044,0.01,Extrovert
16045,0.055,Extrovert
16046,0.15,Introvert
16047,0.1,Introvert
16048,0.03666666666666667,Extrovert
16049,0.04,Introvert
16050,0.0,Extrovert
16051,0.08,Introvert
16052,0.03,Introvert
16053,0.11,Extrovert
16054,0.5460833333333333,Extrovert
16055,0.021666666666666664,Extrovert
16056,0.0825,Extrovert
16057,0.03333333333333333,Extrovert
16058,0.18666666666666668,Extrovert
16059,0.0075,Extrovert
16060,0.08,Introvert
16061,0.03678571428571428,Extrovert
16062,0.20350000000000001,Extrovert
16063,0.07,Introvert
16064,0.14,Introvert
16065,0.08,Extrovert
16066,0.01,Extrovert
16067,0.12,Extrovert
16068,0.1,Extrovert
16069,0.1275,Extrovert
16070,0.16,Introvert
16071,0.004,Extrovert
16072,0.0,Extrovert
16073,0.2392539682539682,Extrovert
16074,0.11,Introvert
16075,0.02,Extrovert
16076,0.03,Introvert
16077,0.008333333333333333,Extrovert
16078,0.08208333333333333,Extrovert
16079,0.05,Introvert
16080,0.13,Extrovert
16081,0.13833333333333334,Extrovert
16082,0.085,Extrovert
16083,0.05166666666666666,Extrovert
16084,0.34859523809523807,Extrovert
16085,0.1716666666666667,Extrovert
16086,0.13916666666666666,Extrovert
16087,0.08666666666666666,Extrovert
16088,0.43429761904761904,Extrovert
16089,0.01966666666666667,Extrovert
16090,0.07,Introvert
16091,0.08,Extrovert
16092,0.3256666666666666,Extrovert
16093,0.04,Introvert
16094,0.028999999999999998,Extrovert
16095,0.09,Introvert
16096,0.02,Extrovert
16097,0.4255952380952382,Extrovert
16098,0.07,Extrovert
16099,0.17,Extrovert
16100,0.0225,Extrovert
16101,0.09,Introvert
16102,0.3001904761904761,Extrovert
16103,0.16,Introvert
16104,0.35,Extrovert
16105,0.09095238095238095,Extrovert
16106,0.075,Introvert
16107,0.0,Introvert
16108,0.005833333333333333,Extrovert
16109,0.48819047619047623,Extrovert
16110,0.13,Introvert
16111,0.0,Extrovert
16112,0.005,Extrovert
16113,0.02,Introvert
16114,0.0,Extrovert
16115,0.5308333333333333,Extrovert
16116,0.1,Introvert
16117,0.04933333333333333,Extrovert
16118,0.04,Extrovert
16119,0.04,Extrovert
16120,0.05,Extrovert
16121,0.18396103896103896,Extrovert
16122,0.01,Extrovert
16123,0.0275,Extrovert
16124,0.03,Extrovert
16125,0.08,Introvert
16126,0.08,Extrovert
16127,0.3729285714285714,Extrovert
16128,0.0725,Extrovert
16129,0.4725238095238096,Extrovert
16130,0.015,Extrovert
16131,0.32813095238095236,Extrovert
16132,0.08283333333333333,Extrovert
16133,0.06583333333333333,Extrovert
16134,0.0,Introvert
16135,0.05,Extrovert
16136,0.205,Extrovert
16137,0.2515,Extrovert
16138,0.03,Introvert
16139,0.23,Introvert
16140,0.06083333333333333,Extrovert
16141,0.09,Introvert
16142,0.011666666666666665,Extrovert
16143,0.03,Introvert
16144,0.1075,Extrovert
16145,0.10333333333333332,Introvert
16146,0.01,Extrovert
16147,0.25,Introvert
16148,0.01,Extrovert
16149,0.04333333333333334,Extrovert
16150,0.1,Introvert
16151,0.08,Introvert
16152,0.34723809523809523,Extrovert
16153,0.18,Extrovert
16154,0.16,Extrovert
16155,0.06,Extrovert
16156,0.1,Introvert
16157,0.026666666666666665,Extrovert
16158,0.5393387445887445,Extrovert
16159,0.06,Introvert
16160,0.0875,Introvert
16161,0.46571428571428575,Extrovert
16162,0.065,Extrovert
16163,0.1,Introvert
16164,0.09833333333333334,Extrovert
16165,0.1,Extrovert
16166,0.024166666666666666,Extrovert
16167,0.1625,Extrovert
16168,0.06,Extrovert
16169,0.035,Extrovert
16170,0.21,Introvert
16171,0.08,Introvert
16172,0.04,Extrovert
16173,0.01,Extrovert
16174,0.3512380952380952,Extrovert
16175,0.12300000000000001,Extrovert
16176,0.0125,Extrovert
16177,0.5383888888888889,Extrovert
16178,0.015,Extrovert
16179,0.005,Extrovert
16180,0.08,Extrovert
16181,0.16416666666666666,Extrovert
16182,0.4316666666666667,Extrovert
16183,0.016333333333333335,Extrovert
16184,0.0,Extrovert
16185,0.20833333333333331,Extrovert
16186,0.12,Extrovert
16187,0.09166666666666667,Extrovert
16188,0.095,Introvert
16189,0.15166666666666667,Extrovert
16190,0.4059069264069264,Extrovert
16191,0.11,Extrovert
16192,0.0,Extrovert
16193,0.03,Extrovert
16194,0.3090119047619047,Extrovert
16195,0.0,Extrovert
16196,0.03,Extrovert
16197,0.17,Extrovert
16198,0.02,Extrovert
16199,0.015,Extrovert
16200,0.13,Introvert
16201,0.04,Introvert
16202,0.01,Extrovert
16203,0.03,Extrovert
16204,0.07,Extrovert
16205,0.38254076479076465,Extrovert
16206,0.11,Introvert
16207,0.05466666666666667,Extrovert
16208,0.46033333333333337,Extrovert
16209,0.09,Introvert
16210,0.36376190476190473,Extrovert
16211,0.04,Extrovert
16212,0.0,Extrovert
16213,0.095,Extrovert
16214,0.02,Introvert
16215,0.01,Extrovert
16216,0.125,Extrovert
16217,0.12333333333333334,Extrovert
16218,0.0475,Extrovert
16219,0.06,Introvert
16220,0.28811904761904744,Extrovert
16221,0.0,Extrovert
16222,0.0475,Extrovert
16223,0.01,Extrovert
16224,0.17783333333333334,Extrovert
16225,0.24978174603174594,Extrovert
16226,0.17,Extrovert
16227,0.25,Introvert
16228,0.11,Introvert
16229,0.03,Introvert
16230,0.055,Extrovert
16231,0.06916666666666667,Extrovert
16232,0.015714285714285715,Extrovert
16233,0.0,Extrovert
16234,0.029166666666666664,Extrovert
16235,0.0,Extrovert
16236,0.029666666666666664,Extrovert
16237,0.14666666666666667,Extrovert
16238,0.04,Extrovert
16239,0.11,Introvert
16240,0.08,Introvert
16241,0.058285714285714295,Extrovert
16242,0.24045382395382386,Extrovert
16243,0.3075,Extrovert
16244,0.0175,Introvert
16245,0.1,Extrovert
16246,0.033666666666666664,Extrovert
16247,0.07,Introvert
16248,0.0,Extrovert
16249,0.1125,Extrovert
16250,0.035,Extrovert
16251,0.06,Introvert
16252,0.1393333333333333,Extrovert
16253,0.20600000000000002,Extrovert
16254,0.22416666666666668,Extrovert
16255,0.0425,Extrovert
16256,0.145,Extrovert
16257,0.06,Introvert
16258,0.0,Extrovert
16259,0.142,Extrovert
16260,0.44100000000000006,Extrovert
16261,0.13454329004329,Extrovert
16262,0.6866984126984126,Extrovert
16263,0.02,Introvert
16264,0.0925,Extrovert
16265,0.045,Extrovert
16266,0.045,Introvert
16267,0.0,Extrovert
16268,0.06,Introvert
16269,0.0,Extrovert
16270,0.14,Extrovert
16271,0.01,Extrovert
16272,0.03333333333333333,Extrovert
16273,0.19216666666666665,Extrovert
16274,0.23,Introvert
16275,0.005,Introvert
16276,0.02333333333333333,Extrovert
16277,0.01,Extrovert
16278,0.24,Extrovert
16279,0.01,Extrovert
16280,0.02,Extrovert
16281,0.01,Introvert
16282,0.11,Introvert
16283,0.07999999999999999,Extrovert
16284,0.052000000000000005,Extrovert
16285,0.14,Extrovert
16286,0.4519999999999999,Extrovert
16287,0.22833333333333333,Extrovert
16288,0.23990476190476187,Extrovert
16289,0.02,Introvert
16290,0.010833333333333332,Extrovert
16291,0.056666666666666664,Extrovert
16292,0.13,Introvert
16293,0.12,Introvert
16294,0.05,Extrovert
16295,0.05,Extrovert
16296,0.4741666666666666,Extrovert
16297,0.4021190476190476,Extrovert
16298,0.11833333333333332,Extrovert
16299,0.18,Introvert
16300,0.1,Extrovert
16301,0.45733333333333337,Extrovert
16302,0.017857142857142856,Extrovert
16303,0.04321428571428571,Extrovert
16304,0.18,Introvert
16305,0.23,Introvert
16306,0.21166666666666664,Extrovert
16307,0.12,Introvert
16308,0.11,Extrovert
16309,0.12,Introvert
16310,0.06,Introvert
16311,0.06,Introvert
16312,0.04666666666666666,Extrovert
16313,0.04,Extrovert
16314,0.115,Extrovert
16315,0.02,Extrovert
16316,0.03,Introvert
16317,0.20845670995670992,Extrovert
16318,0.003333333333333333,Extrovert
16319,0.01,Introvert
16320,0.068,Extrovert
16321,0.0405,Extrovert
16322,0.21,Extrovert
16323,0.0,Extrovert
16324,0.4461190476190476,Extrovert
16325,0.225,Extrovert
16326,0.02476190476190476,Extrovert
16327,0.016166666666666666,Extrovert
16328,0.4729523809523809,Extrovert
16329,0.11,Introvert
16330,0.03571428571428571,Extrovert
16331,0.24,Introvert
16332,0.01,Introvert
16333,0.0,Introvert
16334,0.025,Extrovert
16335,0.22,Extrovert
16336,0.135,Extrovert
16337,0.02,Introvert
16338,0.075,Extrovert
16339,0.14983333333333332,Extrovert
16340,0.19166666666666668,Extrovert
16341,0.0,Extrovert
16342,0.27649999999999997,Extrovert
16343,0.075,Extrovert
16344,0.0325,Extrovert
16345,0.07,Introvert
16346,0.09858333333333334,Extrovert
16347,0.05,Introvert
16348,0.14,Introvert
16349,0.07,Introvert
16350,0.01,Introvert
16351,0.16166666666666665,Extrovert
16352,0.4293333333333333,Extrovert
16353,0.017,Extrovert
16354,0.13,Introvert
16355,0.01,Extrovert
16356,0.39385714285714285,Extrovert
16357,0.16666666666666663,Introvert
16358,0.045,Extrovert
16359,0.04,Extrovert
16360,0.06,Introvert
16361,0.0475,Extrovert
16362,0.026000000000000002,Extrovert
16363,0.01,Introvert
16364,0.1,Introvert
16365,0.06,Introvert
16366,0.14444444444444446,Extrovert
16367,0.02,Introvert
16368,0.02,Extrovert
16369,0.01,Extrovert
16370,0.03,Introvert
16371,0.5083333333333333,Introvert
16372,0.09,Extrovert
16373,0.04,Introvert
16374,0.07,Extrovert
16375,0.2716388888888888,Extrovert
16376,0.07,Introvert
16377,0.06,Extrovert
16378,0.14,Extrovert
16379,0.01,Extrovert
16380,0.3219047619047619,Extrovert
16381,0.04,Introvert
16382,0.003333333333333333,Extrovert
16383,0.4415476190476189,Extrovert
16384,0.08,Extrovert
16385,0.03,Introvert
16386,0.02333333333333333,Extrovert
16387,0.0,Introvert
16388,0.34734018759018753,Extrovert
16389,0.04833333333333333,Extrovert
16390,0.0025,Extrovert
16391,0.04,Extrovert
16392,0.01,Introvert
16393,0.15,Introvert
16394,0.16,Introvert
16395,0.052000000000000005,Extrovert
16396,0.0925,Extrovert
16397,0.01,Extrovert
16398,0.18,Introvert
16399,0.04,Introvert
16400,0.5197142857142856,Introvert
16401,0.04810622710622711,Extrovert
16402,0.004,Extrovert
16403,0.12,Extrovert
16404,0.03,Introvert
16405,0.06,Extrovert
16406,0.0,Extrovert
16407,0.0,Extrovert
16408,0.5398928571428571,Extrovert
16409,0.17,Extrovert
16410,0.1,Extrovert
16411,0.035,Extrovert
16412,0.03666666666666667,Extrovert
16413,0.01,Extrovert
16414,0.2678333333333332,Extrovert
16415,0.262031746031746,Extrovert
16416,0.31617857142857136,Extrovert
16417,0.11,Extrovert
16418,0.11216666666666666,Extrovert
16419,0.07,Introvert
16420,0.19,Introvert
16421,0.11,Introvert
16422,0.19,Introvert
16423,0.05,Introvert
16424,0.282345238095238,Extrovert
16425,0.32913492063492067,Extrovert
16426,0.02,Introvert
16427,0.08083333333333333,Extrovert
16428,0.331404761904762,Extrovert
16429,0.013333333333333332,Extrovert
16430,0.06666666666666667,Extrovert
16431,0.1,Introvert
16432,0.09,Extrovert
16433,0.0,Extrovert
16434,0.0665,Extrovert
16435,0.14444444444444446,Extrovert
16436,0.09,Introvert
16437,0.5035054112554112,Extrovert
16438,0.015,Extrovert
16439,0.03,Introvert
16440,0.019,Extrovert
16441,0.0,Extrovert
16442,0.16116666666666668,Introvert
16443,0.025,Extrovert
16444,0.4711190476190476,Introvert
16445,0.06966666666666667,Extrovert
16446,0.3305470917970917,Extrovert
16447,0.006666666666666666,Extrovert
16448,0.014333333333333333,Extrovert
16449,0.0325,Extrovert
16450,0.03833333333333334,Extrovert
16451,0.1355,Extrovert
16452,0.006666666666666666,Extrovert
16453,0.3146190476190476,Extrovert
16454,0.14,Introvert
16455,0.05,Extrovert
16456,0.05,Introvert
16457,0.1,Extrovert
16458,0.11,Introvert
16459,0.01,Extrovert
16460,0.2685357142857142,Extrovert
16461,0.09,Introvert
16462,0.19416666666666665,Introvert
16463,0.09333333333333334,Extrovert
16464,0.04,Extrovert
16465,0.017777777777777778,Extrovert
16466,0.2353769841269841,Extrovert
16467,0.02,Introvert
16468,0.003333333333333333,Extrovert
16469,0.05,Introvert
16470,0.0,Extrovert
16471,0.02110714285714286,Extrovert
16472,0.24666666666666665,Introvert
16473,0.17,Extrovert
16474,0.03166666666666666,Extrovert
16475,0.13,Introvert
16476,0.1115,Extrovert
16477,0.04666666666666666,Extrovert
16478,0.12166666666666666,Extrovert
16479,0.0,Extrovert
16480,0.011000000000000001,Extrovert
16481,0.002,Extrovert
16482,0.01,Extrovert
16483,0.31801190476190466,Extrovert
16484,0.2,Extrovert
16485,0.2946190476190475,Extrovert
16486,0.14,Introvert
16487,0.11,Extrovert
16488,0.04,Extrovert
16489,0.03,Extrovert
16490,0.19,Introvert
16491,0.08916666666666666,Extrovert
16492,0.36075396825396827,Extrovert
16493,0.2,Introvert
16494,0.4880634920634921,Extrovert
16495,0.08,Extrovert
16496,0.14,Introvert
