id,personality,probability
4498,Introvert,0.035426907
4500,Extrovert,0.9867474
4502,Extrovert,0.9908488
12695,Extrovert,0.9954059
4504,Introvert,0.045228325
4505,Extrovert,0.9671847
12694,Introvert,0.008276629
12699,Extrovert,0.97657007
4509,Extrovert,0.93436307
12701,Introvert,0.031740524
4516,Extrovert,0.149703
4519,Introvert,0.9756556
4522,Introvert,0.083266586
4523,Introvert,0.13271098
12716,Introvert,0.11933181
4525,Introvert,0.06805698
4526,Extrovert,0.9560456
12717,Introvert,0.043230485
12720,Introvert,0.057820152
12714,Extrovert,0.09911849
4530,Introvert,0.0538422
4535,Extrovert,0.96175766
12729,Extrovert,0.88449556
4538,Introvert,0.07809351
12731,Introvert,0.057821117
12732,Extrovert,0.97129774
4542,Introvert,0.03173222
4548,Introvert,0.941635
12743,Introvert,0.056072265
4553,Introvert,0.048040938
12752,Extrovert,0.9919659
12753,Extrovert,0.98364985
12755,Extrovert,0.99070823
12757,Extrovert,0.8969019
4565,Extrovert,0.120931864
9049,Introvert,0.025813086
4570,Extrovert,0.98700047
12764,Extrovert,0.9743342
12765,Extrovert,0.9774366
4572,Introvert,0.16210218
12771,Extrovert,0.9847527
4579,Extrovert,0.97550577
4585,Introvert,0.09860168
12779,Introvert,0.04325763
4587,Extrovert,0.97664
4589,Extrovert,0.98820066
12786,Introvert,0.06077057
12787,Extrovert,0.97113883
12788,Extrovert,0.15500307
4597,Introvert,0.0394385
4598,Introvert,0.9058847
4600,Introvert,0.034171738
12793,Introvert,0.027521003
4602,Introvert,0.04863586
12799,Introvert,0.06836693
4607,Extrovert,0.9873066
12800,Extrovert,0.9541493
4610,Extrovert,0.97820526
4611,Introvert,0.022732848
4612,Introvert,0.04661093
12805,Introvert,0.019423962
4608,Introvert,0.95230013
12811,Introvert,0.9226725
12813,Extrovert,0.9624322
12814,Extrovert,0.9646948
4623,Introvert,0.90332
4626,Extrovert,0.96912104
4630,Extrovert,0.9845941
12823,Extrovert,0.97779113
12824,Introvert,0.14204615
12825,Extrovert,0.9798622
4635,Extrovert,0.94063264
4637,Introvert,0.9789925
12833,Extrovert,0.121373005
12834,Extrovert,0.9247396
12835,Introvert,0.16305596
12838,Extrovert,0.39640686
4647,Introvert,0.029457834
12841,Extrovert,0.9463078
4651,Introvert,0.057236057
12844,Extrovert,0.9590365
12850,Introvert,0.11407007
4659,Extrovert,0.9449049
12852,Introvert,0.06106839
4661,Extrovert,0.95321465
12853,Extrovert,0.959201
12854,Introvert,0.04683828
12856,Extrovert,0.9782049
4665,Introvert,0.08679889
4658,Extrovert,0.9739767
4664,Extrovert,0.97556734
12862,Introvert,0.02596411
4670,Introvert,0.010935682
12864,Introvert,0.20440413
4673,Extrovert,0.1976818
4674,Introvert,0.05838356
4675,Introvert,0.085929304
4676,Extrovert,0.9725061
12868,Extrovert,0.97650427
4677,Introvert,0.96958536
4679,Introvert,0.025666576
12872,Extrovert,0.8935397
12869,Introvert,0.94513416
12874,Introvert,0.02642988
12880,Extrovert,0.17227861
12881,Introvert,0.03142325
12886,Introvert,0.18671258
12888,Introvert,0.058704432
4697,Introvert,0.03301094
4698,Introvert,0.048362233
12894,Extrovert,0.95938945
4703,Extrovert,0.99095225
12898,Introvert,0.7436045
12899,Extrovert,0.9479932
12901,Introvert,0.98243743
4710,Introvert,0.03868645
12904,Introvert,0.048994515
12907,Extrovert,0.043803785
4717,Introvert,0.07408886
12912,Introvert,0.91722983
12913,Introvert,0.08158065
4722,Extrovert,0.9614444
12915,Extrovert,0.98246336
12919,Introvert,0.10910369
4728,Introvert,0.05323439
4730,Extrovert,0.9824448
4732,Extrovert,0.9779102
4735,Introvert,0.045700934
4736,Introvert,0.07766833
12929,Introvert,0.029253127
12933,Extrovert,0.98133194
4743,Extrovert,0.9456376
12938,Extrovert,0.9954059
12939,Extrovert,0.9908976
4749,Extrovert,0.96310157
12942,Introvert,0.97732794
12943,Introvert,0.06053569
12945,Extrovert,0.97578466
4755,Extrovert,0.9822166
4758,Introvert,0.14684412
12954,Extrovert,0.94383836
12955,Extrovert,0.97678816
12956,Introvert,0.13271418
4765,Extrovert,0.988209
4771,Introvert,0.014375294
4775,Extrovert,0.9862926
4776,Introvert,0.09493541
12969,Introvert,0.065610595
4779,Extrovert,0.954798
4780,Extrovert,0.9767531
12973,Extrovert,0.9469414
12975,Extrovert,0.94178075
4786,Introvert,0.049945153
4790,Extrovert,0.98336077
12983,Introvert,0.9533428
4794,Introvert,0.0492603
4796,Introvert,0.95099974
12989,Introvert,0.05269856
12991,Extrovert,0.9642242
4799,Introvert,0.16274475
12993,Introvert,0.07643864
12995,Extrovert,0.9420164
4803,Introvert,0.026221668
4805,Extrovert,0.9726465
4806,Extrovert,0.9469978
4808,Extrovert,0.9619092
13001,Extrovert,0.9854968
13006,Extrovert,0.9898976
4814,Introvert,0.09001424
4816,Introvert,0.17729227
13008,Extrovert,0.9834939
4820,Extrovert,0.98817
13015,Extrovert,0.983724
4823,Extrovert,0.97384745
13016,Introvert,0.025165573
13018,Extrovert,0.9139849
13021,Extrovert,0.9885638
4834,Extrovert,0.93915313
13027,Extrovert,0.947252
13028,Introvert,0.06123836
4836,Extrovert,0.9745497
4838,Extrovert,0.88392943
13031,Extrovert,0.9726465
13033,Extrovert,0.18222633
4843,Introvert,0.08325958
13037,Extrovert,0.07900213
4846,Extrovert,0.96825445
4847,Introvert,0.1278147
13041,Introvert,0.91791964
4852,Extrovert,0.9569304
13045,Extrovert,0.99551827
13049,Introvert,0.03720228
4860,Introvert,0.06441411
13053,Introvert,0.1690098
13054,Introvert,0.029567456
13056,Extrovert,0.94633484
4866,Extrovert,0.96434647
13060,Introvert,0.09805718
13063,Introvert,0.08991438
4871,Introvert,0.053816956
4873,Extrovert,0.9797791
4875,Extrovert,0.9663362
4878,Introvert,0.031698845
4879,Introvert,0.071309134
4881,Extrovert,0.9606689
4882,Extrovert,0.98619276
4883,Introvert,0.011105431
13076,Introvert,0.034908522
13079,Extrovert,0.830651
4888,Extrovert,0.9919714
4890,Extrovert,0.96539825
4891,Introvert,0.05660843
4892,Extrovert,0.91364264
13086,Extrovert,0.9456783
4894,Introvert,0.9664302
13087,Introvert,0.026760643
4898,Introvert,0.9767014
4901,Introvert,0.107998475
13094,Extrovert,0.973559
13095,Introvert,0.07105827
4903,Extrovert,0.9884963
13093,Extrovert,0.9836145
13102,Introvert,0.043743227
4910,Introvert,0.056377843
13105,Extrovert,0.9803934
4913,Extrovert,0.102135025
4917,Extrovert,0.9952369
4918,Introvert,0.024016446
4921,Introvert,0.012120267
13114,Introvert,0.050239272
13113,Introvert,0.13846715
13117,Extrovert,0.98938364
4926,Extrovert,0.98363173
13126,Introvert,0.96364325
13127,Introvert,0.038582277
4938,Introvert,0.12547025
4940,Extrovert,0.8573507
13133,Extrovert,0.9850092
13132,Introvert,0.032640807
4943,Introvert,0.965412
4944,Extrovert,0.993818
13140,Extrovert,0.26487866
13144,Introvert,0.037480664
13146,Extrovert,0.973334
4960,Introvert,0.07811615
13153,Introvert,0.09298415
4963,Introvert,0.89492625
13155,Extrovert,0.9069437
13158,Introvert,0.8599393
4968,Extrovert,0.98296493
13161,Extrovert,0.9506286
4971,Extrovert,0.9894243
4972,Introvert,0.034203842
4973,Introvert,0.0356421
13167,Introvert,0.07806891
13172,Introvert,0.93596524
4981,Introvert,0.033748284
13173,Introvert,0.80078125
13176,Extrovert,0.9751822
4987,Extrovert,0.9703342
13180,Introvert,0.06971077
13183,Extrovert,0.983669
13190,Extrovert,0.9859496
13193,Introvert,0.06224307
5001,Extrovert,0.9915662
13195,Extrovert,0.98496664
5004,Introvert,0.097855866
13199,Introvert,0.04990644
13201,Extrovert,0.9737153
13204,Extrovert,0.96423155
13207,Introvert,0.036907688
5015,Introvert,0.04868702
5017,Introvert,0.068445176
5019,Introvert,0.034636047
13215,Extrovert,0.9842482
13217,Introvert,0.026924368
5026,Extrovert,0.97278523
5025,Extrovert,0.21669956
5031,Introvert,0.017437255
13225,Extrovert,0.24929757
5035,Introvert,0.017746178
13230,Extrovert,0.9790339
13233,Introvert,0.05045738
5041,Extrovert,0.11396509
13235,Extrovert,0.9625756
5044,Extrovert,0.9650904
5043,Extrovert,0.97748065
13238,Extrovert,0.99299425
5045,Extrovert,0.083863236
13240,Introvert,0.022999013
5048,Introvert,0.987225
5054,Extrovert,0.96228534
13246,Introvert,0.029474892
5056,Introvert,0.052067246
13249,Introvert,0.06502524
13250,Extrovert,0.9763306
5061,Introvert,0.027764024
5064,Introvert,0.94059676
13261,Introvert,0.045136005
5070,Extrovert,0.979931
5069,Extrovert,0.9435108
13265,Introvert,0.03575259
5077,Extrovert,0.989883
5078,Extrovert,0.97827667
13269,Extrovert,0.07123348
13273,Introvert,0.027041279
5082,Introvert,0.047666073
5081,Extrovert,0.038816083
5085,Extrovert,0.97767466
13277,Extrovert,0.97827667
5087,Introvert,0.036836
13280,Extrovert,0.9645462
5089,Introvert,0.06327044
13281,Extrovert,0.98396444
5088,Extrovert,0.98040146
5090,Extrovert,0.99624985
5095,Extrovert,0.9897434
13292,Introvert,0.074218005
5100,Extrovert,0.96753645
13294,Extrovert,0.97767466
5103,Extrovert,0.97547466
13296,Introvert,0.13903068
13302,Extrovert,0.9648421
13304,Introvert,0.09355774
5113,Extrovert,0.9774671
13306,Introvert,0.038573485
5116,Introvert,0.07146831
13313,Extrovert,0.98249197
5122,Extrovert,0.98446864
5126,Extrovert,0.9618787
5130,Extrovert,0.9966473
13322,Extrovert,0.9773472
5135,Extrovert,0.9701657
5137,Extrovert,0.9769881
13329,Introvert,0.059916507
5140,Extrovert,0.96398544
13334,Introvert,0.094769575
5143,Extrovert,0.9495651
13338,Introvert,0.059917547
13343,Introvert,0.09681158
13344,Extrovert,0.13149025
5154,Extrovert,0.97147536
13348,Extrovert,0.92735535
5157,Extrovert,0.13606006
13350,Introvert,0.03223064
5159,Extrovert,0.9190344
5162,Extrovert,0.9544037
13355,Extrovert,0.98282135
13356,Extrovert,0.9787634
5166,Extrovert,0.91459256
5167,Extrovert,0.9864401
5168,Extrovert,0.9579433
13359,Extrovert,0.9707879
13363,Extrovert,0.9954059
13364,Extrovert,0.9529319
5174,Extrovert,0.98454916
13366,Extrovert,0.987978
5178,Extrovert,0.98019236
5181,Introvert,0.055706427
13376,Extrovert,0.99142444
13379,Introvert,0.033523537
5190,Extrovert,0.9825545
13386,Introvert,0.09311106
5196,Introvert,0.03992207
13390,Extrovert,0.94445527
5200,Extrovert,0.9812821
13395,Extrovert,0.23061734
5205,Extrovert,0.1198313
5206,Extrovert,0.9915662
13398,Extrovert,0.9769982
13405,Introvert,0.15188979
13406,Extrovert,0.9792484
13407,Extrovert,0.8600144
5217,Introvert,0.07505307
5218,Extrovert,0.9666645
5219,Extrovert,0.9740968
5225,Introvert,0.017156756
5229,Introvert,0.011647312
5233,Extrovert,0.98787105
13425,Introvert,0.06639297
5235,Extrovert,0.9765663
13433,Introvert,0.038344886
5244,Introvert,0.035683326
13440,Extrovert,0.9319937
13444,Extrovert,0.16839626
5252,Extrovert,0.9498047
13446,Extrovert,0.9635978
5254,Introvert,0.057222687
13448,Introvert,0.034870327
13447,Extrovert,0.06410244
5258,Introvert,0.026614977
13451,Introvert,0.11695584
5261,Introvert,0.07628431
13460,Introvert,0.9374111
5270,Extrovert,0.98468184
13463,Introvert,0.081101105
5272,Introvert,0.9759359
5273,Extrovert,0.9907803
13466,Introvert,0.038073625
5275,Extrovert,0.9860693
5274,Extrovert,0.98898405
13464,Extrovert,0.9599729
13465,Extrovert,0.98892117
2677,Extrovert,0.9685689
13468,Extrovert,0.14853881
5282,Extrovert,0.9702069
5283,Extrovert,0.99428517
5284,Introvert,0.035056908
13477,Introvert,0.9457879
5286,Introvert,0.0342972
5291,Introvert,0.0252813
13484,Extrovert,0.16875976
5292,Extrovert,0.9908903
13490,Introvert,0.10199036
13491,Introvert,0.9470245
13492,Extrovert,0.9740968
5302,Extrovert,0.9785145
5304,Introvert,0.1298629
13498,Extrovert,0.9894098
5307,Extrovert,0.9772461
13500,Extrovert,0.9488945
5306,Introvert,0.08421671
5311,Extrovert,0.9800581
5314,Introvert,0.05851673
5315,Extrovert,0.981389
13508,Introvert,0.91489697
13509,Introvert,0.0143966125
5319,Extrovert,0.9759188
13515,Introvert,0.09983768
13516,Introvert,0.15904142
13517,Extrovert,0.990877
5324,Extrovert,0.98317194
5323,Introvert,0.03863411
5327,Extrovert,0.9447777
13521,Introvert,0.97275317
5337,Introvert,0.97224855
13530,Introvert,0.05453508
13531,Introvert,0.06966104
5340,Extrovert,0.99025106
5343,Extrovert,0.9594202
5344,Extrovert,0.9759346
13538,Extrovert,0.9430484
5346,Extrovert,0.97557175
5348,Introvert,0.032512177
5349,Extrovert,0.9917093
5351,Extrovert,0.97335196
13546,Extrovert,0.96962
5357,Introvert,0.046959143
13550,Extrovert,0.9518585
13551,Introvert,0.90695184
13554,Introvert,0.03052468
5362,Introvert,0.9140179
13560,Extrovert,0.9204618
13561,Extrovert,0.95191497
5369,Introvert,0.1171393
5372,Extrovert,0.9825629
13567,Introvert,0.037828498
5376,Extrovert,0.92722386
5377,Extrovert,0.9828477
13572,Introvert,0.06992165
13574,Extrovert,0.9784104
5383,Extrovert,0.18429561
13577,Introvert,0.96310157
5385,Extrovert,0.97666967
5389,Introvert,0.12470242
13581,Extrovert,0.961122
5391,Extrovert,0.9723193
13586,Extrovert,0.99581367
5395,Extrovert,0.9664951
5399,Extrovert,0.9910058
13592,Extrovert,0.9897434
5400,Introvert,0.06093365
5407,Introvert,0.0340045
13600,Extrovert,0.9806836
13601,Introvert,0.04521477
13602,Introvert,0.040726285
13599,Introvert,0.9840555
13604,Extrovert,0.9672564
13603,Extrovert,0.9408568
13608,Introvert,0.8893758
5418,Introvert,0.035296906
5427,Extrovert,0.97267616
13620,Extrovert,0.16999651
13621,Introvert,0.03718464
13622,Introvert,0.03594558
5431,Extrovert,0.9853265
13623,Introvert,0.021353776
13625,Extrovert,0.90410244
13629,Extrovert,0.9488432
5439,Extrovert,0.9776831
13632,Extrovert,0.9839167
5441,Extrovert,0.972241
13634,Extrovert,0.98355156
13631,Introvert,0.01974753
13636,Extrovert,0.98507684
13640,Extrovert,0.9424291
5449,Introvert,0.03254405
5448,Introvert,0.022904268
5451,Introvert,0.050047137
13648,Introvert,0.033996824
5457,Extrovert,0.99057066
13651,Introvert,0.015981985
5467,Introvert,0.12518674
13660,Extrovert,0.9646876
13662,Extrovert,0.9731226
13675,Extrovert,0.9871587
5488,Extrovert,0.9846101
13684,Introvert,0.027879618
5493,Introvert,0.9853441
13688,Extrovert,0.97101146
5497,Extrovert,0.9769687
13689,Extrovert,0.9868902
13691,Extrovert,0.91613626
13692,Introvert,0.1250077
5499,Introvert,0.074592285
5502,Introvert,0.08425057
13695,Extrovert,0.9797053
5506,Extrovert,0.07074899
5507,Extrovert,0.97812784
13704,Extrovert,0.8824506
5512,Introvert,0.9792083
5516,Introvert,0.08039018
13709,Extrovert,0.9344614
5519,Extrovert,0.98152184
5523,Extrovert,0.9738603
5527,Introvert,0.016474215
13723,Introvert,0.033397935
5532,Extrovert,0.8963949
13725,Introvert,0.15576921
5535,Extrovert,0.92564225
13727,Extrovert,0.1317008
5540,Introvert,0.031508815
5541,Extrovert,0.9877814
5542,Introvert,0.03782337
13735,Extrovert,0.9445654
5550,Extrovert,0.9631375
5551,Extrovert,0.97213227
13744,Introvert,0.060496658
5557,Introvert,0.051886432
13749,Extrovert,0.98227274
13750,Introvert,0.0855002
13755,Introvert,0.033716578
13758,Extrovert,0.9787128
5567,Introvert,0.12162756
5569,Extrovert,0.97678816
5573,Extrovert,0.08817506
13769,Introvert,0.116080366
5577,Introvert,0.21308874
13771,Introvert,0.060523603
13773,Introvert,0.037742246
13774,Introvert,0.024836773
5582,Introvert,0.04945456
5581,Introvert,0.05443551
5584,Extrovert,0.9810244
13779,Extrovert,0.9890239
13782,Introvert,0.030461363
5591,Extrovert,0.96748334
5597,Introvert,0.021279436
5599,Extrovert,0.96722275
13792,Introvert,0.97472066
5601,Introvert,0.97941107
13794,Introvert,0.045691036
5602,Introvert,0.024837617
13796,Extrovert,0.97592044
13795,Introvert,0.07051374
5605,Extrovert,0.93788964
5607,Introvert,0.05536321
13800,Extrovert,0.95965785
5609,Extrovert,0.9440475
13799,Extrovert,0.08882334
5614,Extrovert,0.91722554
5615,Introvert,0.10549861
13807,Extrovert,0.9803468
13811,Introvert,0.016739491
5624,Extrovert,0.9230347
13817,Extrovert,0.94254297
5626,Introvert,0.046762396
5633,Extrovert,0.97457707
5635,Extrovert,0.9219422
5636,Extrovert,0.96402246
5637,Extrovert,0.98155516
13829,Extrovert,0.9854879
13834,Extrovert,0.9666588
13835,Extrovert,0.9631548
13837,Extrovert,0.9759359
13838,Introvert,0.05509007
13839,Extrovert,0.94034153
5647,Extrovert,0.96305656
13841,Extrovert,0.9320662
13842,Extrovert,0.9770173
5651,Extrovert,0.9857997
5655,Extrovert,0.9905585
5657,Introvert,0.9442982
5660,Extrovert,0.96982354
13853,Introvert,0.09177457
13855,Extrovert,0.94554335
13857,Extrovert,0.98199743
5665,Introvert,0.03010056
5667,Extrovert,0.9690184
13861,Extrovert,0.98555994
5669,Introvert,0.05458585
5670,Extrovert,0.97578466
13864,Extrovert,0.94979227
5673,Introvert,0.03654671
5672,Extrovert,0.9838213
13867,Introvert,0.08010086
13869,Introvert,0.110274225
5679,Extrovert,0.9849636
5682,Extrovert,0.9550033
13874,Introvert,0.02977946
5685,Extrovert,0.9776857
13878,Extrovert,0.9231735
5688,Extrovert,0.9757531
5689,Extrovert,0.030538581
13882,Introvert,0.07111017
5692,Introvert,0.03879293
13885,Introvert,0.03077699
13886,Introvert,0.013657626
13887,Extrovert,0.93628365
5694,Extrovert,0.95866925
13889,Extrovert,0.9907023
5701,Extrovert,0.99263954
13894,Introvert,0.030518085
13896,Extrovert,0.97143555
5705,Introvert,0.01926785
5706,Introvert,0.094451986
5707,Introvert,0.12243632
13897,Extrovert,0.023649668
5712,Introvert,0.033488568
5713,Extrovert,0.9871399
13908,Extrovert,0.98668
5721,Extrovert,0.9877935
13915,Introvert,0.047234703
13916,Extrovert,0.9857997
5725,Introvert,0.023861242
5726,Introvert,0.022755122
13919,Extrovert,0.9899316
13918,Introvert,0.02943682
5731,Introvert,0.045054883
5734,Extrovert,0.97759026
13927,Introvert,0.976039
5736,Introvert,0.020331096
13930,Extrovert,0.9723193
5740,Extrovert,0.9777761
5741,Extrovert,0.982863
5742,Extrovert,0.9835006
5745,Introvert,0.033888265
13938,Extrovert,0.9663076
5746,Extrovert,0.9794145
13939,Introvert,0.0427482
13941,Introvert,0.039305925
5749,Extrovert,0.99352646
13945,Extrovert,0.9823481
5754,Extrovert,0.9657282
13946,Extrovert,0.9535378
5756,Introvert,0.016267393
5758,Extrovert,0.99288356
13950,Extrovert,0.3054696
13952,Introvert,0.14726774
13958,Introvert,0.042098984
5766,Extrovert,0.09466425
13960,Introvert,0.13152209
13969,Introvert,0.041053515
5778,Extrovert,0.9509387
5783,Introvert,0.02467886
5786,Introvert,0.03880882
5788,Introvert,0.05975906
13980,Introvert,0.04858904
5790,Extrovert,0.9470424
13981,Introvert,0.039730553
13983,Introvert,0.08278744
5795,Extrovert,0.97357064
13989,Introvert,0.044836845
13992,Extrovert,0.93057525
13994,Extrovert,0.35433373
5803,Introvert,0.15705812
5804,Extrovert,0.92318916
5805,Introvert,0.11597406
5806,Introvert,0.043412525
13998,Introvert,0.10670661
5812,Extrovert,0.97661465
14010,Introvert,0.09070127
5819,Extrovert,0.9810755
5818,Extrovert,0.97188574
14017,Introvert,0.097571
14018,Extrovert,0.9748548
14024,Introvert,0.041856654
5833,Extrovert,0.99299425
14026,Introvert,0.07371766
14025,Introvert,0.01784095
5832,Extrovert,0.98516965
5838,Extrovert,0.9811824
14033,Extrovert,0.9510898
14034,Introvert,0.06652998
5844,Extrovert,0.97562736
5847,Extrovert,0.9689661
5850,Extrovert,0.90193987
5851,Extrovert,0.39493012
5852,Extrovert,0.9854537
14047,Introvert,0.077820785
5855,Introvert,0.068200685
5858,Introvert,0.03125273
14050,Introvert,0.25782478
14052,Extrovert,0.9772461
5862,Introvert,0.87906677
5863,Extrovert,0.97642344
14055,Introvert,0.088511065
5865,Extrovert,0.96664196
5867,Introvert,0.05120048
5870,Introvert,0.06344564
5871,Introvert,0.88866043
14065,Extrovert,0.9815021
5875,Introvert,0.06720032
14068,Introvert,0.11186204
5877,Extrovert,0.6013503
14074,Introvert,0.034279477
14078,Introvert,0.052089337
14081,Extrovert,0.9852683
5891,Introvert,0.54835653
5892,Extrovert,0.9947556
14083,Introvert,0.987904
5894,Extrovert,0.13351491
14088,Extrovert,0.9732108
5899,Extrovert,0.99182874
14091,Introvert,0.024894219
14095,Introvert,0.078809544
14098,Extrovert,0.96901023
5906,Introvert,0.9834268
5912,Introvert,0.084089816
14105,Extrovert,0.9870215
14107,Extrovert,0.929952
5915,Extrovert,0.98446435
5916,Introvert,0.039791998
14111,Introvert,0.038005512
5922,Extrovert,0.93874377
5924,Extrovert,0.98437566
14117,Extrovert,0.9545719
14118,Extrovert,0.97307396
5928,Introvert,0.07343346
5929,Extrovert,0.900674
14121,Introvert,0.89608306
14127,Extrovert,0.9349788
5937,Introvert,0.018289827
5938,Extrovert,0.9854821
14132,Introvert,0.0504756
5941,Introvert,0.9839167
5940,Extrovert,0.24084623
5943,Introvert,0.28024065
14139,Extrovert,0.89042205
14140,Extrovert,0.9837589
5949,Introvert,0.047885768
5950,Introvert,0.0802585
5947,Introvert,0.12314821
5952,Extrovert,0.9879637
14146,Introvert,0.08821714
5955,Extrovert,0.97388184
5956,Extrovert,0.9602487
5957,Extrovert,0.97525907
14150,Introvert,0.03371042
5960,Extrovert,0.92441505
5961,Extrovert,0.9915189
5962,Introvert,0.8715174
14156,Introvert,0.16582732
14157,Extrovert,0.9848572
5966,Introvert,0.05657334
14158,Extrovert,0.96434647
14160,Extrovert,0.9684388
5969,Introvert,0.031056004
5970,Introvert,0.060159832
5971,Extrovert,0.9420164
14165,Extrovert,0.9626979
14169,Extrovert,0.9276003
5979,Introvert,0.027351864
14171,Extrovert,0.9921415
14179,Extrovert,0.97886866
5988,Extrovert,0.98924387
14181,Extrovert,0.9577065
5990,Extrovert,0.9767531
5989,Extrovert,0.99706596
14184,Introvert,0.46368742
5992,Extrovert,0.14679074
14188,Extrovert,0.046590954
5997,Extrovert,0.9364691
6000,Extrovert,0.9820093
6001,Introvert,0.048531
6002,Extrovert,0.977598
6003,Extrovert,0.97388184
14194,Introvert,0.052095324
14198,Extrovert,0.95743674
6007,Introvert,0.025765663
6011,Introvert,0.034356743
14204,Introvert,0.025029287
14205,Introvert,0.9491811
6017,Introvert,0.115619205
6018,Introvert,0.03313371
14211,Extrovert,0.968012
6020,Extrovert,0.96769273
6021,Extrovert,0.9787128
9338,Extrovert,0.98405993
6024,Introvert,0.028828437
14217,Extrovert,0.9421367
6027,Extrovert,0.9818349
6028,Introvert,0.018949134
6029,Extrovert,0.98820066
6031,Extrovert,0.13161989
14229,Extrovert,0.9693405
14232,Extrovert,0.97802746
14233,Extrovert,0.9869741
6044,Introvert,0.07544629
6049,Extrovert,0.96868914
14242,Extrovert,0.993818
14244,Extrovert,0.9567332
6057,Introvert,0.024118708
6060,Introvert,0.090030976
6062,Extrovert,0.87239254
14256,Extrovert,0.103805415
6066,Extrovert,0.62846035
14258,Extrovert,0.9852858
6068,Introvert,0.031304505
6067,Introvert,0.08263312
14267,Introvert,0.085724875
14268,Extrovert,0.9949431
6078,Extrovert,0.9720919
6083,Introvert,0.04835979
14275,Extrovert,0.98365617
14279,Extrovert,0.970341
14280,Introvert,0.051873885
1211,Introvert,0.98107785
14286,Introvert,0.054240987
14287,Introvert,0.08315042
6094,Introvert,0.025374005
14289,Extrovert,0.97239166
14294,Introvert,0.026081832
14295,Extrovert,0.9435108
14296,Extrovert,0.12904578
6105,Introvert,0.07721313
6106,Introvert,0.036081173
14300,Extrovert,0.9856873
6110,Introvert,0.03741384
14305,Extrovert,0.9887966
14307,Extrovert,0.9843635
14308,Extrovert,0.9625406
6116,Extrovert,0.9729627
6118,Extrovert,0.99032587
6119,Extrovert,0.9619157
14310,Introvert,0.12907706
14309,Introvert,0.016244037
14315,Extrovert,0.99090517
6125,Extrovert,0.9664233
14319,Extrovert,0.9625427
6129,Introvert,0.13884805
6130,Extrovert,0.984262
14324,Extrovert,0.95411634
14325,Introvert,0.059580173
14326,Extrovert,0.938275
6135,Extrovert,0.9649245
6137,Introvert,0.9784707
14329,Extrovert,0.9476185
6139,Extrovert,0.98247206
6140,Introvert,0.048910897
6141,Extrovert,0.9571939
6143,Extrovert,0.9915446
14339,Extrovert,0.984262
6148,Introvert,0.017228456
6151,Introvert,0.08903734
6153,Introvert,0.04169227
14346,Extrovert,0.94711286
14347,Extrovert,0.9710005
6156,Extrovert,0.87825173
6158,Introvert,0.13901256
6162,Introvert,0.9671766
6164,Extrovert,0.97201836
14357,Introvert,0.17437826
6166,Extrovert,0.979931
6167,Extrovert,0.92803574
14359,Extrovert,0.9627134
6171,Introvert,0.97091234
14366,Extrovert,0.9750752
6176,Extrovert,0.9812149
6179,Introvert,0.041911993
14372,Extrovert,0.94195676
6181,Introvert,0.046018276
14375,Introvert,0.12367719
6183,Extrovert,0.99243104
6185,Extrovert,0.9152557
14378,Introvert,0.95632464
6187,Extrovert,0.9794118
14383,Extrovert,0.9964683
14384,Extrovert,0.99530846
6192,Extrovert,0.9780869
14387,Introvert,0.045019295
6198,Extrovert,0.9508583
6200,Introvert,0.06379809
6201,Extrovert,0.97956055
6203,Extrovert,0.98541784
6204,Extrovert,0.97515786
14397,Introvert,0.065546006
14398,Extrovert,0.9776831
6207,Extrovert,0.98938364
14400,Introvert,0.11622179
6206,Introvert,0.08003133
6210,Extrovert,0.9904716
14403,Extrovert,0.95040464
14411,Introvert,0.018626714
14414,Extrovert,0.9556839
14415,Extrovert,0.1216089
6223,Extrovert,0.9741476
14416,Extrovert,0.98700047
14418,Extrovert,0.98215955
6227,Extrovert,0.9887122
14424,Extrovert,0.97578466
14429,Extrovert,0.9694928
14431,Introvert,0.020414831
14432,Extrovert,0.99288356
6241,Extrovert,0.9937342
14434,Extrovert,0.958369
14435,Introvert,0.03558288
6247,Extrovert,0.9913583
6248,Introvert,0.056743402
6249,Extrovert,0.9704033
6254,Introvert,0.05135853
6255,Introvert,0.0280943
14447,Introvert,0.024145782
6257,Extrovert,0.9868938
14446,Extrovert,0.94355714
6259,Extrovert,0.9517114
14455,Extrovert,0.9898914
6263,Extrovert,0.9273112
14457,Introvert,0.027376633
6264,Extrovert,0.9422265
6268,Extrovert,0.9666654
6271,Introvert,0.042497583
6272,Extrovert,0.9780647
14466,Extrovert,0.99243104
14468,Extrovert,0.9684683
6277,Introvert,0.11552914
6276,Introvert,0.09246104
6282,Extrovert,0.97956055
6283,Introvert,0.53119236
14481,Introvert,0.040586546
6290,Introvert,0.067475654
14483,Introvert,0.030881306
14482,Extrovert,0.9710354
14486,Introvert,0.035525147
14487,Introvert,0.057348672
6295,Extrovert,0.8820534
6297,Extrovert,0.9678289
14489,Introvert,0.043677334
14493,Extrovert,0.9230539
14495,Introvert,0.04601356
14496,Introvert,0.017321372
6306,Introvert,0.87825173
14503,Introvert,0.9303981
6312,Introvert,0.050490253
14505,Extrovert,0.92944527
14508,Extrovert,0.92901635
14509,Extrovert,0.95388156
14512,Extrovert,0.98862517
6321,Introvert,0.11794831
14516,Introvert,0.08670841
14519,Extrovert,0.9753482
6328,Extrovert,0.98500246
6330,Extrovert,0.91490346
6331,Introvert,0.16102497
