id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Time_spent_Alone_is_null,Stage_fear_is_null,Social_event_attendance_is_null,Going_outside_is_null,Drained_after_socializing_is_null,Friends_circle_size_is_null,Post_frequency_is_null,has_drained_null,has_stage_fear_null,null_count,null_percentage,has_any_null,has_no_nulls,has_multiple_nulls,pattern_only_drained,pattern_only_stage,pattern_no_nulls,high_social_null_drained,low_alone_no_nulls,many_friends_null_drained,social_nulls_count,psychological_nulls_count,has_social_nulls,has_psychological_nulls,weighted_null_score,Personality
14096,1.0,0.018804780876494023,9.0,7.0,0.0,10.0,6.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14097,3.0,0.0,5.0,5.0,0.017828813175190753,12.0,8.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
14098,1.0,0.0,8.0,5.0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14099,2.0,0.0,6.389450142669855,6.0,0.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14100,1.0,0.018804780876494023,7.0,3.0,0.0,12.0,5.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14101,2.0,0.0,7.0,3.0,0.0,6.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14102,3.0,0.0,8.0,4.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14103,1.7471462079749804,0.0,4.0,7.0,0.0,14.0,6.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14104,2.0,0.0,6.389450142669855,5.0,0.0,8.0,9.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14105,0.0,0.0,4.0,6.0,0.0,9.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14106,1.0,0.0,8.0,4.895893852555547,0.0,15.0,6.113682092555332,0,0,0,1,0,0,1,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.13269999999999998,1
14107,0.0,0.0,3.0,5.0,0.0,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14108,7.05193661971831,1.0,1.0,0.0,0.9246012566457226,3.0,2.0,1,0,0,0,1,0,0,1,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.2122,0
14109,3.0,0.0,5.0,3.0,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14110,6.0,1.0,1.934201507882111,2.0,1.0,3.263923059718184,1.0,0,0,1,0,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.113,0
14111,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14112,2.0,0.0,6.0,6.0,0.0,9.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14113,4.0,0.0,7.0,4.0,0.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14114,2.0,0.0,7.0,4.895893852555547,0.0,8.0,7.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14115,0.0,0.0,7.0,2.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14116,0.0,0.018804780876494023,6.0,5.0,0.0,6.0,8.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14117,3.0,0.0,8.0,7.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14118,2.0,0.0,9.0,5.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14119,2.0,0.0,4.0,4.895893852555547,0.0,9.0,8.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14120,3.0,0.018804780876494023,4.0,4.0,0.0,10.0,4.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14121,3.0,0.0,3.0,6.0,0.0,14.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14122,3.0,0.0,7.0,3.0,0.0,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14123,2.0,0.0,5.0,7.0,0.0,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14124,2.0,0.0,7.0,7.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14125,3.0,0.0,9.0,6.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14126,4.0,0.0,6.0,6.0,0.0,10.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14127,0.0,0.0,9.0,7.0,0.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14128,2.0,0.0,4.0,6.0,0.0,9.624586506654358,9.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
14129,9.0,0.9277137956383239,3.0,1.0,1.0,2.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14130,7.0,1.0,1.0,1.5341356167553808,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
14131,2.0,0.0,7.0,4.0,0.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14132,4.0,1.0,1.0,2.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14133,10.0,1.0,3.0,0.0,1.0,4.0,1.61134163208852,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
14134,1.7471462079749804,0.0,9.0,3.0,0.0,8.0,7.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14135,6.0,1.0,3.0,0.0,0.9246012566457226,0.0,1.61134163208852,0,0,0,0,1,0,1,1,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.2747,0
14136,11.0,1.0,0.0,2.0,1.0,5.0,1.61134163208852,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
14137,2.0,0.0,8.0,6.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14138,2.0,0.0,8.0,6.0,0.0,13.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14139,2.0,0.0,8.0,7.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14140,3.0,0.0,9.0,7.0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14141,1.7471462079749804,0.0,6.0,4.0,0.0,14.0,4.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14142,1.0,0.0,6.0,3.0,0.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14143,0.0,0.0,9.0,3.0,0.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14144,0.0,0.0,7.0,7.0,0.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14145,2.0,0.0,4.0,6.0,0.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14146,11.0,1.0,0.0,3.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14147,0.0,0.0,5.0,4.895893852555547,0.0,8.0,9.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14148,0.0,0.0,7.0,7.0,0.0,11.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14149,0.0,0.0,6.389450142669855,6.0,0.0,13.0,5.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14150,10.0,0.9277137956383239,1.0,0.0,1.0,4.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14151,4.0,1.0,1.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14152,0.0,0.0,5.0,4.895893852555547,0.0,7.0,4.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14153,4.0,1.0,3.0,3.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14154,2.0,0.0,9.0,4.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14155,0.0,0.0,5.0,3.0,0.0,13.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14156,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14157,2.0,0.0,10.0,4.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14158,0.0,0.018804780876494023,8.0,4.0,0.0,10.0,8.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14159,0.0,0.0,8.0,4.895893852555547,0.0,11.0,8.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14160,1.0,0.0,5.0,7.0,0.017828813175190753,10.0,9.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
14161,3.0,0.0,4.0,4.895893852555547,0.0,10.0,3.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14162,3.0,0.018804780876494023,4.0,7.0,0.0,12.0,9.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14163,2.0,0.0,7.0,7.0,0.0,9.624586506654358,9.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
14164,3.0,0.0,8.0,4.895893852555547,0.0,5.0,5.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14165,0.0,0.0,6.0,6.0,0.017828813175190753,12.0,8.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
14166,7.0,0.9277137956383239,3.0,0.0,1.0,5.0,1.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14167,0.0,0.0,9.0,4.0,0.0,11.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14168,1.0,0.0,9.0,5.0,0.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14169,2.0,0.0,6.0,7.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14170,3.0,0.0,8.0,5.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14171,0.0,0.0,9.0,5.0,0.0,8.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14172,1.7471462079749804,0.0,3.0,7.0,0.0,4.0,7.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14173,1.0,0.0,4.0,5.0,0.0,13.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14174,1.7471462079749804,0.0,4.0,4.0,0.0,13.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14175,10.0,1.0,1.934201507882111,0.0,1.0,4.0,0.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
14176,6.0,1.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14177,0.0,0.0,8.0,7.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14178,3.0,0.0,9.0,4.0,0.0,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14179,3.0,0.0,7.0,5.0,0.0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14180,1.0,0.018804780876494023,4.0,5.0,0.0,12.0,5.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14181,1.0,0.0,8.0,5.0,0.0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14182,11.0,1.0,1.934201507882111,1.0,1.0,4.0,1.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
14183,2.0,0.0,6.0,5.0,0.0,8.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14184,3.0,1.0,2.0,2.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14185,3.0,0.0,7.0,5.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14186,3.0,0.0,7.0,7.0,0.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14187,1.0,0.0,6.0,5.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14188,11.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14189,8.0,1.0,3.0,0.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14190,2.0,0.0,9.0,5.0,0.0,13.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14191,0.0,0.0,7.0,7.0,0.0,11.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14192,0.0,0.0,6.389450142669855,5.0,0.0,13.0,9.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14193,0.0,0.0,5.0,4.895893852555547,0.0,10.0,5.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14194,8.0,1.0,0.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14195,1.7471462079749804,0.0,5.0,4.895893852555547,0.0,15.0,9.0,1,0,0,1,0,0,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0702,1
14196,3.0,0.0,7.0,6.0,0.0,15.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14197,3.0,0.0,8.0,4.895893852555547,0.0,10.0,3.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14198,3.0,0.0,8.0,7.0,0.0,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14199,7.05193661971831,1.0,1.0,1.5341356167553808,1.0,2.0,0.0,1,0,0,1,0,0,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0702,0
14200,7.05193661971831,1.0,0.0,2.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
14201,1.7471462079749804,0.018804780876494023,3.0,5.0,0.0,4.0,3.0,1,1,0,0,0,0,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.1164,1
14202,0.0,0.0,5.0,3.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14203,0.0,0.0,7.0,6.0,0.0,14.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14204,10.0,0.9277137956383239,2.0,2.0,1.0,5.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14205,1.0,0.9277137956383239,8.0,5.0,0.0,14.0,6.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14206,3.0,0.0,6.0,6.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14207,4.0,0.0,10.0,7.0,0.0,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14208,4.0,0.9277137956383239,1.0,0.0,1.0,4.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14209,0.0,0.0,7.0,3.0,0.0,9.624586506654358,3.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
14210,5.0,0.9277137956383239,2.0,0.0,1.0,3.263923059718184,2.0,0,1,0,0,0,1,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.1441,0
14211,1.7471462079749804,0.0,6.0,3.0,0.0,11.0,3.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
14212,4.0,0.9277137956383239,0.0,0.0,1.0,3.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
14213,2.0,0.0,6.0,4.0,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14214,3.0,0.0,6.0,4.895893852555547,0.0,8.0,9.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14215,3.0,0.0,6.389450142669855,6.0,0.0,12.0,9.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14216,1.0,0.018804780876494023,4.0,5.0,0.0,8.0,6.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14217,0.0,0.0,8.0,5.0,0.0,14.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14218,0.0,0.0,5.0,5.0,0.0,11.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
14219,2.0,0.0,10.0,4.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14220,3.0,0.0,5.0,6.0,0.017828813175190753,4.0,3.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,1
14221,0.0,0.0,9.0,6.0,0.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14222,3.0,0.0,6.0,4.0,0.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14223,3.0,0.0,6.389450142669855,6.0,0.0,8.0,4.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14224,1.0,0.0,9.0,3.0,0.0,11.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14225,7.0,1.0,1.0,0.0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
14226,2.0,0.0,7.0,4.0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14227,2.0,0.0,9.0,5.0,0.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14228,1.0,0.0,4.0,4.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14229,0.0,0.0,8.0,5.0,0.017828813175190753,10.0,5.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,1,0,1,0,1,0,1,0.1977,1
14230,1.0,0.018804780876494023,8.0,5.0,0.0,10.0,7.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
14231,0.0,0.0,7.0,4.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14232,1.0,0.0,5.0,6.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14233,0.0,0.0,7.0,4.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14234,0.0,0.0,9.0,5.0,0.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14235,2.0,0.0,6.389450142669855,3.0,0.0,9.0,5.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
14236,4.0,0.0,5.0,3.0,0.0,15.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14237,2.0,0.0,9.0,4.895893852555547,0.0,10.0,6.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
14238,3.0,0.0,5.0,4.0,0.0,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14239,2.0,0.018804780876494023,6.389450142669855,5.0,0.0,8.0,8.0,0,1,1,0,0,0,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.17270000000000002,1
14240,3.0,0.0,4.0,5.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
14241,2.0,0.0,4.0,6.0,0.0,14.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14242,1.0,0.0,4.0,4.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
14243,1.0,0.0,9.0,4.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
